,chrom,gene_id,openness_score,openness_gene,openness_promoter,avg_pValue,A_g_max,A_g_sum
15547,chr2R,FBgn0010548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15548,chr2R,FBgn0010548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15549,chr2R,FBgn0010548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15550,chr2R,FBgn0259745,4.356124,4.554671,0.000000,4.081790,0.006567,0.000070
15551,chr2R,FBgn0259745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15552,chr2R,FBgn0259745,5.915087,6.287246,0.000000,4.081790,0.008917,0.000095
15553,chr2R,FBgn0259745,6.767711,0.000000,99.025148,3.960047,0.010202,0.000109
15554,chr2R,FBgn0259745,6.971500,7.494337,0.000000,4.081790,0.010510,0.000112
15555,chr2R,FBgn0263240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15556,chr2R,FBgn0263240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15557,chr2R,FBgn0263967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15558,chr2R,FBgn0263967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15559,chr2R,FBgn0033183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15560,chr2R,FBgn0033183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15561,chr2R,FBgn0033183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15562,chr2R,FBgn0015929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15563,chr2R,FBgn0015929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15564,chr2R,FBgn0261397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15565,chr2R,FBgn0261397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15566,chr2R,FBgn0261397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15567,chr2R,FBgn0033184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15568,chr2R,FBgn0025185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15569,chr2R,FBgn0033185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15570,chr2R,FBgn0033185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15571,chr2R,FBgn0033186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15572,chr2R,FBgn0033187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15573,chr2R,FBgn0286788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15574,chr2R,FBgn0033188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15575,chr2R,FBgn0033188,9.818529,0.000000,72.107280,3.696467,0.014802,0.000158
15576,chr2R,FBgn0033188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15577,chr2R,FBgn0033188,10.141671,0.000000,72.107280,3.696467,0.015289,0.000164
15578,chr2R,FBgn0265107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15579,chr2R,FBgn0264294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15580,chr2R,FBgn0264294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15581,chr2R,FBgn0033190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15582,chr2R,FBgn0033191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15583,chr2R,FBgn0033192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15584,chr2R,FBgn0033192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15585,chr2R,FBgn0050499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15586,chr2R,FBgn0050499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15587,chr2R,FBgn0004132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15588,chr2R,FBgn0033194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15589,chr2R,FBgn0033194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15590,chr2R,FBgn0266623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15591,chr2R,FBgn0004133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15592,chr2R,FBgn0004133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15593,chr2R,FBgn0004133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15594,chr2R,FBgn0033195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15595,chr2R,FBgn0261385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15596,chr2R,FBgn0261385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15597,chr2R,FBgn0261385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15598,chr2R,FBgn0033196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15599,chr2R,FBgn0033196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15600,chr2R,FBgn0033196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15601,chr2R,FBgn0033196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15602,chr2R,FBgn0265637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15603,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15604,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15605,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15606,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15607,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15608,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15609,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15610,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15611,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15612,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15613,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15614,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15615,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15616,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15617,chr2R,FBgn0263077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15618,chr2R,FBgn0266624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15619,chr2R,FBgn0263046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15620,chr2R,FBgn0033199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15621,chr2R,FBgn0028687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15622,chr2R,FBgn0050491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15623,chr2R,FBgn0050491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15624,chr2R,FBgn0050495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15625,chr2R,FBgn0050495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15626,chr2R,FBgn0033202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15627,chr2R,FBgn0033203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15628,chr2R,FBgn0033203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15629,chr2R,FBgn0033204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15630,chr2R,FBgn0033204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15631,chr2R,FBgn0033205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15632,chr2R,FBgn0033206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15633,chr2R,FBgn0033207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15634,chr2R,FBgn0033208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15635,chr2R,FBgn0033209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15636,chr2R,FBgn0033210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15637,chr2R,FBgn0033212,2.011242,2.056212,0.000000,4.253811,0.003032,0.000032
15638,chr2R,FBgn0033212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15639,chr2R,FBgn0033212,2.058975,2.106129,0.000000,4.253811,0.003104,0.000033
15640,chr2R,FBgn0033212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15641,chr2R,FBgn0033212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15642,chr2R,FBgn0033212,2.058975,2.106129,0.000000,4.253811,0.003104,0.000033
15643,chr2R,FBgn0050493,9.684292,0.000000,91.962038,4.253811,0.014599,0.000156
15644,chr2R,FBgn0050496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15645,chr2R,FBgn0085245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15646,chr2R,FBgn0003733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15647,chr2R,FBgn0003733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15648,chr2R,FBgn0033214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15649,chr2R,FBgn0033214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15650,chr2R,FBgn0033214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15651,chr2R,FBgn0033214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15652,chr2R,FBgn0263566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15653,chr2R,FBgn0033215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15654,chr2R,FBgn0033216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15655,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15656,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15657,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15658,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15659,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15660,chr2R,FBgn0042135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15661,chr2R,FBgn0286778,10.012213,10.616961,0.000000,3.831876,0.015094,0.000161
15662,chr2R,FBgn0286778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15663,chr2R,FBgn0286778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15664,chr2R,FBgn0286778,3.112506,1.277466,162.845438,4.461587,0.004692,0.000050
15665,chr2R,FBgn0286778,3.112506,1.277466,162.845438,4.461587,0.004692,0.000050
15666,chr2R,FBgn0286778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15667,chr2R,FBgn0000337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15668,chr2R,FBgn0266577,29.597499,0.000000,162.845438,4.308607,0.044619,0.000477
15669,chr2R,FBgn0266577,29.597499,0.000000,162.845438,4.308607,0.044619,0.000477
15670,chr2R,FBgn0015614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15671,chr2R,FBgn0015614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15672,chr2R,FBgn0263558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15673,chr2R,FBgn0033221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15674,chr2R,FBgn0033222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15675,chr2R,FBgn0033222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15676,chr2R,FBgn0001091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15677,chr2R,FBgn0001091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15678,chr2R,FBgn0002891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15679,chr2R,FBgn0033224,17.320389,19.131766,0.000000,3.896812,0.026111,0.000279
15680,chr2R,FBgn0033224,13.780243,15.010622,0.000000,4.708941,0.020774,0.000222
15681,chr2R,FBgn0033224,17.320389,19.131766,0.000000,3.896812,0.026111,0.000279
15682,chr2R,FBgn0003317,20.587676,0.000000,168.118964,4.708941,0.031036,0.000332
15683,chr2R,FBgn0003317,20.587676,0.000000,168.118964,4.708941,0.031036,0.000332
15684,chr2R,FBgn0003317,21.173673,0.000000,168.118964,4.708941,0.031920,0.000341
15685,chr2R,FBgn0033225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15686,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15687,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15688,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15689,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15690,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15691,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15692,chr2R,FBgn0033226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15693,chr2R,FBgn0029093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15694,chr2R,FBgn0029093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15695,chr2R,FBgn0029093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15696,chr2R,FBgn0050383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15697,chr2R,FBgn0003082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15698,chr2R,FBgn0003082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15699,chr2R,FBgn0263121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15700,chr2R,FBgn0263121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15701,chr2R,FBgn0042173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15702,chr2R,FBgn0050382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15703,chr2R,FBgn0050382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15704,chr2R,FBgn0033229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15705,chr2R,FBgn0033229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15706,chr2R,FBgn0040780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15707,chr2R,FBgn0040780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15708,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15709,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15710,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15711,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15712,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15713,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15714,chr2R,FBgn0085390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15715,chr2R,FBgn0050377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15716,chr2R,FBgn0050377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15717,chr2R,FBgn0033232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15718,chr2R,FBgn0033232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15719,chr2R,FBgn0015509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15720,chr2R,FBgn0015509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15721,chr2R,FBgn0015509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15722,chr2R,FBgn0015509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15723,chr2R,FBgn0026393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15724,chr2R,FBgn0033233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15725,chr2R,FBgn0033233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15726,chr2R,FBgn0033234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15727,chr2R,FBgn0033234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15728,chr2R,FBgn0033234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15729,chr2R,FBgn0050381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15730,chr2R,FBgn0050381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15731,chr2R,FBgn0023171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15732,chr2R,FBgn0023171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15733,chr2R,FBgn0026722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15734,chr2R,FBgn0033235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15735,chr2R,FBgn0050380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15736,chr2R,FBgn0050379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15737,chr2R,FBgn0033236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15738,chr2R,FBgn0033236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15739,chr2R,FBgn0033236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15740,chr2R,FBgn0085459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15741,chr2R,FBgn0085460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15742,chr2R,FBgn0033238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15743,chr2R,FBgn0050378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15744,chr2R,FBgn0033240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15745,chr2R,FBgn0033240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15746,chr2R,FBgn0033241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15747,chr2R,FBgn0033241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15748,chr2R,FBgn0026361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15749,chr2R,FBgn0026361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15750,chr2R,FBgn0027548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15751,chr2R,FBgn0027548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15752,chr2R,FBgn0027548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15753,chr2R,FBgn0033243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15754,chr2R,FBgn0033243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15755,chr2R,FBgn0033243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15756,chr2R,FBgn0033244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15757,chr2R,FBgn0033244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15758,chr2R,FBgn0033244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15759,chr2R,FBgn0027054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15760,chr2R,FBgn0027054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15761,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15762,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15763,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15764,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15765,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15766,chr2R,FBgn0033246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15767,chr2R,FBgn0033247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15768,chr2R,FBgn0033247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15769,chr2R,FBgn0033247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15770,chr2R,FBgn0265299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15771,chr2R,FBgn0033248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15772,chr2R,FBgn0033248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15773,chr2R,FBgn0027788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15774,chr2R,FBgn0033249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15775,chr2R,FBgn0033249,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15776,chr2R,FBgn0013307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15777,chr2R,FBgn0013308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15778,chr2R,FBgn0033250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15779,chr2R,FBgn0033250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15780,chr2R,FBgn0263572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15781,chr2R,FBgn0266805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15782,chr2R,FBgn0263970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15783,chr2R,FBgn0263970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15784,chr2R,FBgn0025360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15785,chr2R,FBgn0025360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15786,chr2R,FBgn0025360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15787,chr2R,FBgn0033252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15788,chr2R,FBgn0033252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15789,chr2R,FBgn0033252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15790,chr2R,FBgn0040778,80.910571,0.000000,304.385567,4.140469,0.121974,0.001305
15791,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15792,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15793,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15794,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15795,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15796,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15797,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15798,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15799,chr2R,FBgn0020279,13.423248,0.000000,304.385567,4.140469,0.020236,0.000216
15800,chr2R,FBgn0020279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15801,chr2R,FBgn0020279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15802,chr2R,FBgn0020279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15803,chr2R,FBgn0021814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15804,chr2R,FBgn0021814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15805,chr2R,FBgn0025469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15806,chr2R,FBgn0025469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15807,chr2R,FBgn0025469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15808,chr2R,FBgn0028563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15809,chr2R,FBgn0028562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15810,chr2R,FBgn0028561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15811,chr2R,FBgn0028561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15812,chr2R,FBgn0033257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15813,chr2R,FBgn0033258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15814,chr2R,FBgn0033258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15815,chr2R,FBgn0033259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15816,chr2R,FBgn0033260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15817,chr2R,FBgn0033260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15818,chr2R,FBgn0033261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15819,chr2R,FBgn0033261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15820,chr2R,FBgn0050372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15821,chr2R,FBgn0050372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15822,chr2R,FBgn0050372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15823,chr2R,FBgn0033264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15824,chr2R,FBgn0033265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15825,chr2R,FBgn0033265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15826,chr2R,FBgn0033265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15827,chr2R,FBgn0033266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15828,chr2R,FBgn0260398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15829,chr2R,FBgn0260398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15830,chr2R,FBgn0260398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15831,chr2R,FBgn0260390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15832,chr2R,FBgn0260390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15833,chr2R,FBgn0260390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15834,chr2R,FBgn0005648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15835,chr2R,FBgn0005648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15836,chr2R,FBgn0033268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15837,chr2R,FBgn0033268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15838,chr2R,FBgn0263593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15839,chr2R,FBgn0263593,5.099166,5.382610,0.000000,3.552834,0.007687,0.000082
15840,chr2R,FBgn0263593,5.099166,5.382610,0.000000,3.552834,0.007687,0.000082
15841,chr2R,FBgn0263593,5.099166,5.382610,0.000000,3.552834,0.007687,0.000082
15842,chr2R,FBgn0263593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15843,chr2R,FBgn0263593,5.700763,6.057373,0.000000,3.552834,0.008594,0.000092
15844,chr2R,FBgn0263593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15845,chr2R,FBgn0263593,5.700763,6.057373,0.000000,3.552834,0.008594,0.000092
15846,chr2R,FBgn0263593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847,chr2R,FBgn0263593,5.700763,6.057373,0.000000,3.552834,0.008594,0.000092
15848,chr2R,FBgn0263593,5.700763,6.057373,0.000000,3.552834,0.008594,0.000092
15849,chr2R,FBgn0010504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
